Date,Close
9/30/2005 15:00:00,1725
10/7/2005 15:00:00,1712.5
10/14/2005 15:00:00,1687.5
10/21/2005 15:00:00,1662.5
10/28/2005 15:00:00,1612.5
11/1/2005 15:00:00,1562.5
11/11/2005 15:00:00,1500
11/18/2005 15:00:00,1587.5
11/25/2005 15:00:00,1650
12/2/2005 15:00:00,1675
12/9/2005 15:00:00,1725
12/16/2005 15:00:00,1700
12/23/2005 15:00:00,1687.5
12/29/2005 15:00:00,1700
1/6/2006 15:00:00,1800
1/13/2006 15:00:00,1800
1/20/2006 15:00:00,1812.5
1/27/2006 15:00:00,1825
2/3/2006 15:00:00,1850
2/10/2006 15:00:00,1825
2/17/2006 15:00:00,1812.5
2/24/2006 15:00:00,1737.5
3/3/2006 15:00:00,1887.5
3/10/2006 15:00:00,1912.5
3/17/2006 15:00:00,2012.5
3/24/2006 15:00:00,1962.5
3/29/2006 15:00:00,2087.5
4/7/2006 15:00:00,2275
4/13/2006 15:00:00,2162.5
4/21/2006 15:00:00,2362.5
4/28/2006 15:00:00,2187.5
5/4/2006 15:00:00,2162.5
5/12/2006 15:00:00,2250
5/17/2006 15:00:00,2200
5/24/2006 15:00:00,2050
6/2/2006 15:00:00,2037.5
6/9/2006 15:00:00,1987.5
6/16/2006 15:00:00,2087.5
6/23/2006 15:00:00,2037.5
6/30/2006 15:00:00,2050
7/7/2006 15:00:00,2200
7/14/2006 15:00:00,2062.5
7/21/2006 15:00:00,2012.5
7/28/2006 15:00:00,2012.5
8/4/2006 15:00:00,2100
8/11/2006 15:00:00,2050
8/16/2006 15:00:00,2150
8/25/2006 15:00:00,2212.5
9/1/2006 15:00:00,2262.5
9/8/2006 15:00:00,2237.5
9/15/2006 15:00:00,2275
9/22/2006 15:00:00,2425
9/29/2006 15:00:00,2412.5
10/6/2006 15:00:00,2362.5
10/13/2006 15:00:00,2337.5
10/20/2006 15:00:00,2362.5
11/3/2006 15:00:00,2362.5
11/10/2006 15:00:00,2525
11/17/2006 15:00:00,2500
11/24/2006 15:00:00,2725
12/1/2006 15:00:00,2700
12/8/2006 15:00:00,2575
12/14/2006 15:00:00,2600
12/22/2006 15:00:00,2575
12/29/2006 15:00:00,2600
1/5/2007 15:00:00,2600
1/12/2007 15:00:00,2400
1/19/2007 15:00:00,2625
1/26/2007 15:00:00,2575
2/2/2007 15:00:00,2725
2/9/2007 15:00:00,2500
2/16/2007 15:00:00,2625
2/23/2007 15:00:00,2525
3/2/2007 15:00:00,2425
3/9/2007 15:00:00,2475
3/16/2007 15:00:00,2500
3/23/2007 15:00:00,2575
3/30/2007 15:00:00,2550
4/5/2007 15:00:00,2650
4/13/2007 15:00:00,2650
4/19/2007 15:00:00,2575
4/27/2007 15:00:00,2725
5/3/2007 15:00:00,2650
5/11/2007 15:00:00,2625
5/16/2007 15:00:00,2775
5/25/2007 15:00:00,2675
5/30/2007 15:00:00,2650
6/8/2007 15:00:00,2700
6/15/2007 15:00:00,2675
6/22/2007 15:00:00,2675
6/29/2007 15:00:00,2725
7/6/2007 15:00:00,2850
7/13/2007 15:00:00,2925
7/20/2007 15:00:00,3100
8/3/2007 15:00:00,3075
8/10/2007 15:00:00,3000
8/16/2007 15:00:00,2725
8/24/2007 15:00:00,3000
8/31/2007 15:00:00,3000
9/7/2007 15:00:00,3025
9/14/2007 15:00:00,3000
9/21/2007 15:00:00,3150
9/28/2007 15:00:00,3075
10/5/2007 15:00:00,3425
10/11/2007 15:00:00,3625
10/19/2007 15:00:00,3450
10/25/2007 15:00:00,3500
11/2/2007 15:00:00,3650
11/9/2007 15:00:00,3500
11/15/2007 15:00:00,3550
11/23/2007 15:00:00,3400
11/30/2007 15:00:00,3550
12/7/2007 15:00:00,3750
12/13/2007 15:00:00,3725
12/19/2007 15:00:00,3550
12/28/2007 15:00:00,3650
1/4/2008 15:00:00,3600
1/9/2008 15:00:00,3625
1/18/2008 15:00:00,3450
1/25/2008 15:00:00,3600
2/1/2008 15:00:00,3550
2/6/2008 15:00:00,3525
2/15/2008 15:00:00,3350
2/22/2008 15:00:00,3600
2/29/2008 15:00:00,3575
3/6/2008 15:00:00,3550
3/14/2008 15:00:00,3275
3/19/2008 15:00:00,2975
3/28/2008 15:00:00,3250
4/3/2008 15:00:00,3025
4/11/2008 15:00:00,2900
4/18/2008 15:00:00,3250
4/25/2008 15:00:00,2950
4/28/2008 15:00:00,2850
6/6/2008 15:00:00,2725
6/13/2008 15:00:00,2625
6/20/2008 15:00:00,2475
