Date,Close
9/30/2005 15:00:00,517.61
10/7/2005 15:00:00,531.86
10/14/2005 15:00:00,536.61
10/21/2005 15:00:00,522.36
10/28/2005 15:00:00,484.37
11/1/2005 15:00:00,484.37
11/11/2005 15:00:00,465.37
11/18/2005 15:00:00,460.63
11/25/2005 15:00:00,484.37
12/2/2005 15:00:00,555.6
12/9/2005 15:00:00,593.59
12/16/2005 15:00:00,607.84
12/23/2005 15:00:00,636.33
12/29/2005 15:00:00,679.07
1/6/2006 15:00:00,755.05
1/13/2006 15:00:00,864.27
1/20/2006 15:00:00,859.52
1/27/2006 15:00:00,797.78
2/3/2006 15:00:00,864.27
2/10/2006 15:00:00,840.52
2/17/2006 15:00:00,736.05
2/24/2006 15:00:00,759.8
3/3/2006 15:00:00,835.77
3/10/2006 15:00:00,816.78
3/17/2006 15:00:00,816.78
3/24/2006 15:00:00,821.53
3/29/2006 15:00:00,826.28
4/7/2006 15:00:00,911.75
4/13/2006 15:00:00,940.25
4/21/2006 15:00:00,1082.71
4/28/2006 15:00:00,1092.21
5/4/2006 15:00:00,1082.71
5/12/2006 15:00:00,1063.71
5/17/2006 15:00:00,997.23
5/24/2006 15:00:00,774.04
6/2/2006 15:00:00,807.28
6/9/2006 15:00:00,726.55
6/16/2006 15:00:00,788.29
6/23/2006 15:00:00,778.79
6/30/2006 15:00:00,878.51
7/7/2006 15:00:00,845.27
7/14/2006 15:00:00,864.27
7/21/2006 15:00:00,850.02
7/28/2006 15:00:00,968.74
8/4/2006 15:00:00,959.24
8/11/2006 15:00:00,987.73
8/16/2006 15:00:00,1016.23
8/25/2006 15:00:00,1063.71
9/1/2006 15:00:00,1025.72
9/8/2006 15:00:00,1082.71
9/15/2006 15:00:00,1016.23
9/22/2006 15:00:00,1035.22
9/29/2006 15:00:00,1044.72
10/6/2006 15:00:00,1044.72
10/13/2006 15:00:00,1092.21
10/20/2006 15:00:00,1168.19
11/3/2006 15:00:00,1329.64
11/10/2006 15:00:00,1367.63
11/17/2006 15:00:00,1405.62
11/24/2006 15:00:00,1462.61
12/1/2006 15:00:00,1434.11
12/8/2006 15:00:00,1548.08
12/14/2006 15:00:00,1529.09
12/22/2006 15:00:00,1538.59
12/29/2006 15:00:00,1519.59
1/5/2007 15:00:00,1500.6
1/12/2007 15:00:00,1329.64
1/19/2007 15:00:00,1491.1
1/26/2007 15:00:00,1538.59
2/2/2007 15:00:00,1481.6
2/9/2007 15:00:00,1453.11
2/16/2007 15:00:00,1652.55
2/23/2007 15:00:00,1719.04
3/2/2007 15:00:00,1795.02
3/9/2007 15:00:00,1823.51
3/16/2007 15:00:00,2041.95
3/23/2007 15:00:00,2155.92
3/30/2007 15:00:00,2250.89
4/5/2007 15:00:00,2630.79
4/13/2007 15:00:00,2773.25
4/19/2007 15:00:00,2706.77
4/27/2007 15:00:00,2963.2
5/4/2007 15:00:00,3067.67
5/11/2007 15:00:00,3001.19
5/16/2007 15:00:00,3020.19
5/25/2007 15:00:00,2811.24
5/30/2007 15:00:00,2754.26
6/8/2007 15:00:00,2421.85
6/15/2007 15:00:00,2573.81
6/22/2007 15:00:00,2440.84
6/29/2007 15:00:00,2383.86
7/6/2007 15:00:00,2583.3
7/13/2007 15:00:00,2516.82
7/20/2007 15:00:00,2588.05
8/3/2007 15:00:00,2445.59
8/10/2007 15:00:00,2350.62
8/15/2007 15:00:00,1994.46
8/24/2007 15:00:00,2065.69
8/31/2007 15:00:00,2136.92
9/7/2007 15:00:00,2255.64
9/14/2007 15:00:00,2208.15
9/21/2007 15:00:00,2611.8
9/28/2007 15:00:00,2635.54
10/5/2007 15:00:00,2588.05
10/11/2007 15:00:00,2967.95
10/19/2007 15:00:00,3086.67
10/26/2007 15:00:00,3134.15
11/2/2007 15:00:00,3466.57
11/9/2007 15:00:00,4250.1
11/15/2007 15:00:00,4131.39
11/23/2007 15:00:00,4416.31
11/29/2007 15:00:00,4558.77
12/7/2007 15:00:00,4250.1
12/13/2007 15:00:00,4250.1
12/19/2007 15:00:00,3870.21
12/28/2007 15:00:00,4250.1
1/4/2008 15:00:00,4297.59
1/9/2008 15:00:00,4226.36
1/18/2008 15:00:00,3514.05
1/25/2008 15:00:00,3229.13
2/1/2008 15:00:00,3704
2/6/2008 15:00:00,3371.59
2/15/2008 15:00:00,3988.92
2/22/2008 15:00:00,3941.44
2/29/2008 15:00:00,3893.95
3/6/2008 15:00:00,3893.95
3/14/2008 15:00:00,3347.85
3/19/2008 15:00:00,3300.36
3/28/2008 15:00:00,3300.36
4/3/2008 15:00:00,2801.74
4/11/2008 15:00:00,2967.95
4/18/2008 15:00:00,3371.59
4/25/2008 15:00:00,3252.87
4/28/2008 15:00:00,3276.62
6/6/2008 15:00:00,3062.92
6/13/2008 15:00:00,3205.39
6/20/2008 15:00:00,2967.95
6/27/2008 15:00:00,3062.92
7/4/2008 15:00:00,2944.21
7/11/2008 15:00:00,2849.23
7/18/2008 15:00:00,2326.87
7/25/2008 15:00:00,2326.87
8/1/2008 15:00:00,2326.87
8/8/2008 15:00:00,1994.46
8/15/2008 15:00:00,1785.52
8/22/2008 15:00:00,1823.51
8/29/2008 15:00:00,1795.02
9/5/2008 15:00:00,1415.12
9/12/2008 15:00:00,1139.69
9/19/2008 15:00:00,1472.1
9/26/2008 15:00:00,1386.63
9/29/2008 15:00:00,1386.63
10/8/2008 15:00:00,997.23
10/17/2008 15:00:00,1101.7
10/23/2008 15:00:00,987.73
10/31/2008 15:00:00,987.73
11/7/2008 15:00:00,1073.21
11/14/2008 15:00:00,997.23
11/21/2008 15:00:00,968.74
11/27/2008 15:00:00,940.25
12/5/2008 15:00:00,911.75
12/12/2008 15:00:00,949.74
12/19/2008 15:00:00,1054.22
12/26/2008 15:00:00,1016.23
12/30/2008 15:00:00,1035.22
1/9/2009 15:00:00,1187.18
1/16/2009 15:00:00,1063.71
1/23/2009 15:00:00,1006.73
1/30/2009 15:00:00,1054.22
2/6/2009 15:00:00,1054.22
2/13/2009 15:00:00,1092.21
2/20/2009 15:00:00,1082.71
2/27/2009 15:00:00,1139.69
3/6/2009 15:00:00,1082.71
3/13/2009 15:00:00,1025.72
3/20/2009 15:00:00,1063.71
3/27/2009 15:00:00,1073.21
4/3/2009 15:00:00,1139.69
4/8/2009 15:00:00,1149.19
4/16/2009 15:00:00,1386.63
4/24/2009 15:00:00,1206.17
5/1/2009 15:00:00,1301.15
5/8/2009 15:00:00,1814.01
5/15/2009 15:00:00,1605.07
5/22/2009 15:00:00,1804.51
5/29/2009 15:00:00,1880.49
6/5/2009 15:00:00,2208.15
6/12/2009 15:00:00,2208.15
6/19/2009 15:00:00,1899.49
6/26/2009 15:00:00,1946.98
7/3/2009 15:00:00,1946.98
7/9/2009 15:00:00,1852
7/17/2009 15:00:00,1804.51
7/24/2009 15:00:00,1994.46
7/31/2009 15:00:00,2089.44
8/7/2009 15:00:00,2255.64
8/14/2009 15:00:00,2516.82
8/21/2009 15:00:00,2303.13
8/28/2009 15:00:00,2279.39
9/4/2009 15:00:00,2208.15
9/11/2009 15:00:00,2326.87
9/17/2009 15:00:00,2445.59
9/25/2009 15:00:00,2374.36
10/2/2009 15:00:00,2374.36
10/9/2009 15:00:00,2493.08
10/16/2009 15:00:00,2493.08
10/23/2009 15:00:00,2445.59
10/30/2009 15:00:00,2160.67
11/6/2009 15:00:00,2208.15
11/13/2009 15:00:00,2160.67
11/20/2009 15:00:00,2279.39
11/26/2009 15:00:00,2136.92
12/3/2009 15:00:00,2279.39
12/11/2009 15:00:00,2136.92
