Date,Close
1/2/1970 16:00:00,93
1/9/1970 16:00:00,92.4
1/16/1970 16:00:00,90.92
1/23/1970 16:00:00,89.37
1/30/1970 16:00:00,85.02
2/6/1970 16:00:00,86.33
2/13/1970 16:00:00,86.54
2/20/1970 16:00:00,88.03
2/27/1970 16:00:00,89.5
3/6/1970 16:00:00,89.44
3/13/1970 16:00:00,87.86
3/20/1970 16:00:00,87.06
3/26/1970 16:00:00,89.92
4/3/1970 16:00:00,89.39
4/10/1970 16:00:00,88.24
4/17/1970 16:00:00,85.67
4/24/1970 16:00:00,82.77
5/1/1970 16:00:00,81.44
5/8/1970 16:00:00,79.44
5/15/1970 16:00:00,76.9
5/22/1970 16:00:00,72.25
5/29/1970 16:00:00,76.55
6/5/1970 16:00:00,76.17
6/12/1970 16:00:00,73.88
6/19/1970 16:00:00,77.05
6/26/1970 16:00:00,73.47
7/2/1970 16:00:00,72.92
7/10/1970 16:00:00,74.45
7/17/1970 16:00:00,77.69
7/24/1970 16:00:00,77.82
7/31/1970 16:00:00,78.05
8/7/1970 16:00:00,77.28
8/14/1970 16:00:00,75.18
8/21/1970 16:00:00,79.24
8/28/1970 16:00:00,81.86
9/4/1970 16:00:00,82.83
9/11/1970 16:00:00,82.52
9/18/1970 16:00:00,82.62
9/25/1970 16:00:00,82.83
10/2/1970 16:00:00,85.16
10/9/1970 16:00:00,85.08
10/16/1970 16:00:00,84.28
10/23/1970 16:00:00,83.77
10/30/1970 16:00:00,83.25
11/6/1970 16:00:00,84.22
11/13/1970 16:00:00,83.37
11/20/1970 16:00:00,83.72
11/27/1970 16:00:00,85.93
12/4/1970 16:00:00,89.46
12/11/1970 16:00:00,90.26
12/18/1970 16:00:00,90.22
12/24/1970 16:00:00,90.61
12/31/1970 16:00:00,92.15
1/8/1971 16:00:00,92.19
1/15/1971 16:00:00,93.03
1/22/1971 16:00:00,94.88
1/29/1971 16:00:00,95.88
2/5/1971 16:00:00,96.93
2/12/1971 16:00:00,98.43
2/19/1971 16:00:00,96.74
2/26/1971 16:00:00,96.75
3/5/1971 16:00:00,98.96
3/12/1971 16:00:00,99.57
3/19/1971 16:00:00,101.01
3/26/1971 16:00:00,99.95
4/2/1971 16:00:00,100.56
4/8/1971 16:00:00,102.1
4/16/1971 16:00:00,103.49
4/23/1971 16:00:00,104.05
4/30/1971 16:00:00,103.95
5/7/1971 16:00:00,102.87
5/14/1971 16:00:00,102.21
5/21/1971 16:00:00,100.99
5/28/1971 16:00:00,99.63
6/4/1971 16:00:00,101.3
6/11/1971 16:00:00,101.07
6/18/1971 16:00:00,98.97
6/25/1971 16:00:00,97.99
7/2/1971 16:00:00,99.78
7/9/1971 16:00:00,100.69
7/16/1971 16:00:00,99.11
7/23/1971 16:00:00,98.94
7/30/1971 16:00:00,95.58
8/6/1971 16:00:00,94.25
8/13/1971 16:00:00,95.69
8/20/1971 16:00:00,98.33
8/27/1971 16:00:00,100.48
9/3/1971 16:00:00,100.69
9/10/1971 16:00:00,100.42
9/17/1971 16:00:00,99.96
9/24/1971 16:00:00,98.15
10/1/1971 16:00:00,98.93
